"id_isolato";"id_combustibile";"id_profilo";"mese";"anno";"versione";"consumo"
1664;305;4;5;2007;c;455.239328185168
1664;305;4;6;2007;c;415.85020336128
1664;305;4;7;2007;c;381.316105259277
1664;305;4;8;2007;c;376.529719345314
1664;305;4;9;2007;c;415.335536279003
1664;305;4;10;2007;c;469.06666327537
1664;305;4;11;2007;c;516.72476039401
1664;305;4;12;2007;c;575.96280432417
1666;305;1;1;2007;c;133209.092502582
1666;305;1;2;2007;c;125039.027914986
1666;305;1;3;2007;c;118545.131890577
1666;305;1;5;2007;c;50601.2142418567
1666;305;1;6;2007;c;0
1666;305;1;7;2007;c;0
1666;305;1;9;2007;c;0
1666;305;1;10;2007;c;14925.5213084627
1666;305;1;11;2007;c;45085.2307672123
1666;305;1;12;2007;c;61444.9271493239
1666;305;4;1;2007;c;15185.4095798449
1666;305;4;3;2007;c;28292.1386921123
1666;305;4;4;2007;c;12569.7851160642
1666;305;4;5;2007;c;11678.9854739039
1666;305;4;6;2007;c;10668.4730067981
1666;305;4;7;2007;c;9782.51433601379
1666;305;4;8;2007;c;9659.721492556
1666;305;4;9;2007;c;10655.269425724
1666;305;4;10;2007;c;12033.720303834
1666;305;4;11;2007;c;13256.3699948908
1666;305;4;12;2007;c;14776.098655683
1671;305;1;1;2007;c;660974.815924264
1671;305;1;2;2007;c;620435.489100378
1671;305;1;3;2007;c;588213.201201511
1671;305;1;5;2007;c;251079.919851621
1671;305;1;6;2007;c;0
1671;305;1;7;2007;c;0
1671;305;1;9;2007;c;0
1671;305;1;10;2007;c;74059.4618137166
1671;305;1;11;2007;c;223709.970148498
1671;305;1;12;2007;c;304885.714998899
1671;305;4;1;2007;c;0
1671;305;4;3;2007;c;0
1671;305;4;4;2007;c;0
1671;305;4;5;2007;c;0
1671;305;4;6;2007;c;0
1671;305;4;7;2007;c;0
1671;305;4;8;2007;c;0
1671;305;4;9;2007;c;0
1671;305;4;10;2007;c;0
1671;305;4;11;2007;c;0
1671;305;4;12;2007;c;0
1672;305;4;1;2007;c;564.478776194386
1672;305;4;3;2007;c;1051.68792062364
1672;305;4;4;2007;c;467.249624189246
1672;305;4;5;2007;c;434.136425022828
1672;305;4;6;2007;c;396.573207661991
1672;305;4;7;2007;c;363.639959229437
1672;305;4;8;2007;c;359.075449221588
1672;305;4;9;2007;c;396.082398293505
1672;305;4;10;2007;c;447.322785365604
1672;305;4;11;2007;c;492.771661649995
1672;305;4;12;2007;c;549.263689084681
1673;305;1;1;2007;c;76796.7015885716
1673;305;1;2;2007;c;72086.5575563181
1673;305;1;3;2007;c;68342.7455854943
1673;305;1;5;2007;c;29172.2304922686
1673;305;1;6;2007;c;0
1673;305;1;7;2007;c;0
1673;305;1;9;2007;c;0
1673;305;1;10;2007;c;8604.74900358367
1673;305;1;11;2007;c;25992.1972909948
1673;305;1;12;2007;c;35423.7660940952
1673;305;4;1;2007;c;354.35620491294
1673;305;4;3;2007;c;660.205761530066
1673;305;4;4;2007;c;293.319803254537
1673;305;4;5;2007;c;272.532719516427
1673;305;4;6;2007;c;248.952100174023
1673;305;4;7;2007;c;228.27798199248
1673;305;4;8;2007;c;225.412573208517
1673;305;4;9;2007;c;248.643990547076
1673;305;4;10;2007;c;280.810565920472
1673;305;4;11;2007;c;309.341472655836
1673;305;4;12;2007;c;344.804808557592
1674;305;1;1;2007;c;5401.19920748656
1674;305;1;2;2007;c;5069.929430427
1674;305;1;3;2007;c;4806.62288429272
1674;305;1;5;2007;c;2051.71608879234
1674;305;1;6;2007;c;0
1674;305;1;7;2007;c;0
1674;305;1;9;2007;c;0
1674;305;1;10;2007;c;605.181766109772
1674;305;1;11;2007;c;1828.06074355995
1674;305;1;12;2007;c;2491.39368483097
1674;305;4;1;2007;c;898.797556831019
1674;305;4;3;2007;c;1674.56169030474
1674;305;4;4;2007;c;743.983367245124
1674;305;4;5;2007;c;691.258510678707
1674;305;4;6;2007;c;631.44806356456
1674;305;4;7;2007;c;579.00973553875
1674;305;4;8;2007;c;571.741844138397
1674;305;4;9;2007;c;630.666566934626
1674;305;4;10;2007;c;712.254638362166
1674;305;4;11;2007;c;784.621112865468
1674;305;4;12;2007;c;874.571166578811
1676;305;1;1;2007;c;27895.2030415573
1676;305;1;2;2007;c;26184.3167480469
1676;305;1;3;2007;c;24824.4354912316
1676;305;1;5;2007;c;10596.3573424883
1676;305;1;6;2007;c;0
1676;305;1;7;2007;c;0
1676;305;1;9;2007;c;0
1676;305;1;10;2007;c;3125.54075385347
1676;305;1;11;2007;c;9441.25992302272
1676;305;1;12;2007;c;12867.130062243
1676;305;4;1;2007;c;2329.29381096615
1676;305;4;3;2007;c;4339.7382999798
1676;305;4;4;2007;c;1928.08251381533
1676;305;4;5;2007;c;1791.44253170718
1676;305;4;6;2007;c;1636.43976914372
1676;305;4;7;2007;c;1500.54234485767
1676;305;4;8;2007;c;1481.7071195848
1676;305;4;9;2007;c;1634.41446850782
1676;305;4;10;2007;c;1845.85539686869
1676;305;4;11;2007;c;2033.39794179538
1676;305;4;12;2007;c;2266.50950492567
1682;305;1;1;2007;c;140354.351822525
1682;305;1;2;2007;c;131746.049656381
1682;305;1;3;2007;c;124903.824773788
1682;305;1;5;2007;c;53315.4343515318
1682;305;1;6;2007;c;0
1682;305;1;7;2007;c;0
1682;305;1;9;2007;c;0
1682;305;1;10;2007;c;15726.1177109361
1682;305;1;11;2007;c;47503.5766869924
1682;305;1;12;2007;c;64740.7977999587
1682;305;4;1;2007;c;14037.4941701546
1682;305;4;3;2007;c;26153.4422146147
1682;305;4;4;2007;c;11619.593423482
1682;305;4;5;2007;c;10796.1322769221
1682;305;4;6;2007;c;9862.00779438635
1682;305;4;7;2007;c;9043.02167414107
1682;305;4;8;2007;c;8929.51114845442
1682;305;4;9;2007;c;9849.80231574066
1682;305;4;10;2007;c;11124.0515260482
1682;305;4;11;2007;c;12254.2770771015
1682;305;4;12;2007;c;13659.1244145354
1683;305;1;1;2007;c;97432.2132052933
1683;305;1;2;2007;c;91456.4388805473
1683;305;1;3;2007;c;86706.6530356288
1683;305;1;5;2007;c;37010.899194916
1683;305;1;6;2007;c;0
1683;305;1;7;2007;c;0
1683;305;1;9;2007;c;0
1683;305;1;10;2007;c;10916.8717165317
1683;305;1;11;2007;c;32976.3812213925
1683;305;1;12;2007;c;44942.2417788831
1683;305;4;1;2007;c;6849.458387817
1683;305;4;3;2007;c;12761.3170823641
1683;305;4;4;2007;c;5669.66729765101
1683;305;4;5;2007;c;5267.86746151372
1683;305;4;6;2007;c;4812.07052976695
1683;305;4;7;2007;c;4412.4542390798
1683;305;4;8;2007;c;4357.06788501648
1683;305;4;9;2007;c;4806.11498548863
1683;305;4;10;2007;c;5427.87246128275
1683;305;4;11;2007;c;5979.35499705089
1683;305;4;12;2007;c;6664.83655539394
1689;305;1;1;2007;c;138552.700095066
1689;305;1;2;2007;c;130054.897975886
1689;305;1;3;2007;c;123300.502976153
1689;305;1;5;2007;c;52631.0534032222
1689;305;1;6;2007;c;0
1689;305;1;7;2007;c;0
1689;305;1;9;2007;c;0
1689;305;1;10;2007;c;15524.2501751438
1689;305;1;11;2007;c;46893.7993634732
1689;305;1;12;2007;c;63909.7557362194
1689;305;4;1;2007;c;5908.38654608762
1689;305;4;3;2007;c;11007.9936092332
1689;305;4;4;2007;c;4890.69121754465
1689;305;4;5;2007;c;4544.09611299211
1689;305;4;6;2007;c;4150.92276894045
1689;305;4;7;2007;c;3806.21120463735
1689;305;4;8;2007;c;3758.43458192414
1689;305;4;9;2007;c;4145.78547841377
1689;305;4;10;2007;c;4682.11744758749
1689;305;4;11;2007;c;5157.82980471786
1689;305;4;12;2007;c;5749.13057444135
1692;305;1;1;2007;c;296020.087317639
1692;305;1;2;2007;c;277864.395486288
1692;305;1;3;2007;c;263433.521196382
1692;305;1;5;2007;c;112447.097843285
1692;305;1;6;2007;c;0
1692;305;1;7;2007;c;0
1692;305;1;9;2007;c;0
1692;305;1;10;2007;c;33167.8118812106
1692;305;1;11;2007;c;100189.361684807
1692;305;1;12;2007;c;136544.228012185
1692;305;4;1;2007;c;16671.988037878
1692;305;4;3;2007;c;31061.8028022724
1692;305;4;4;2007;c;13800.3065371292
1692;305;4;5;2007;c;12822.3019004973
1692;305;4;6;2007;c;11712.8651299492
1692;305;4;7;2007;c;10740.1753724747
1692;305;4;8;2007;c;10605.3617010685
1692;305;4;9;2007;c;11698.3689818824
1692;305;4;10;2007;c;13211.7635617135
1692;305;4;11;2007;c;14554.1047686881
1692;305;4;12;2007;c;16222.6075456681
1694;305;1;1;2007;c;562804.488817518
1694;305;1;2;2007;c;528286.206788543
1694;305;1;3;2007;c;500849.68752556
1694;305;1;5;2007;c;213788.638447348
1694;305;1;6;2007;c;0
1694;305;1;7;2007;c;0
1694;305;1;9;2007;c;0
1694;305;1;10;2007;c;63059.8875236801
1694;305;1;11;2007;c;190483.770878245
1694;305;1;12;2007;c;259603.005808591
1694;305;4;1;2007;c;44185.0291602702
1694;305;4;3;2007;c;82321.7158907976
1694;305;4;4;2007;c;36574.3392676602
1694;305;4;5;2007;c;33982.377031946
1694;305;4;6;2007;c;31042.0860512439
1694;305;4;7;2007;c;28464.2096036204
1694;305;4;8;2007;c;28106.9189200647
1694;305;4;9;2007;c;31003.6675540864
1694;305;4;10;2007;c;35014.5499688834
1694;305;4;11;2007;c;38572.0972295014
1694;305;4;12;2007;c;42994.056007744
1704;305;1;1;2007;c;46209.5578766811
1704;305;1;2;2007;c;43375.4039512693
1704;305;1;3;2007;c;41122.7043903947
1704;305;1;5;2007;c;17553.304314374
1704;305;1;6;2007;c;0
1704;305;1;7;2007;c;0
1704;305;1;9;2007;c;0
1704;305;1;10;2007;c;5177.58756392456
1704;305;1;11;2007;c;15639.837652078
1704;305;1;12;2007;c;21314.9332676379
1704;305;4;1;2007;c;273.078121568291
1704;305;4;3;2007;c;508.775482713748
1704;305;4;4;2007;c;226.041536118179
1704;305;4;5;2007;c;210.022350616742
1704;305;4;6;2007;c;191.850378047438
1704;305;4;7;2007;c;175.918247383934
1704;305;4;8;2007;c;173.710072566049
1704;305;4;9;2007;c;191.612939004472
1704;305;4;10;2007;c;216.401521392665
1704;305;4;11;2007;c;238.388342308775
1704;305;4;12;2007;c;265.717512839247
1707;305;1;1;2007;c;14512.807797643
1707;305;1;2;2007;c;13622.6990608703
1707;305;1;3;2007;c;12915.204826884
1707;305;1;5;2007;c;5512.87966026183
1707;305;1;6;2007;c;0
1707;305;1;7;2007;c;0
1707;305;1;9;2007;c;0
1707;305;1;10;2007;c;1626.0993747491
1707;305;1;11;2007;c;4911.92662861396
1707;305;1;12;2007;c;6694.27590193236
1707;305;4;1;2007;c;3669.71526953806
1707;305;4;3;2007;c;6837.09535922794
1707;305;4;4;2007;c;3037.62187859961
1707;305;4;5;2007;c;2822.35069794779
1707;305;4;6;2007;c;2578.14964356736
1707;305;4;7;2007;c;2364.0483349881
1707;305;4;8;2007;c;2334.37414212174
1707;305;4;9;2007;c;2574.95885817396
1707;305;4;10;2007;c;2908.07613164036
1707;305;4;11;2007;c;3203.5423959499
1707;305;4;12;2007;c;3570.80094388305
1711;305;1;1;2007;c;795229.545008236
1711;305;1;2;2007;c;746456.021950448
1711;305;1;3;2007;c;707688.863614606
1711;305;1;5;2007;c;302078.332810773
1711;305;1;6;2007;c;0
1711;305;1;7;2007;c;0
1711;305;1;9;2007;c;0
1711;305;1;10;2007;c;89102.1423249278
1711;305;1;11;2007;c;269149.101431696
1711;305;1;12;2007;c;366812.959551346
1711;305;4;1;2007;c;44967.4932662843
1711;305;4;3;2007;c;83779.5351805937
1711;305;4;4;2007;c;37222.027143441
1711;305;4;5;2007;c;34584.1643515399
1711;305;4;6;2007;c;31591.8043285091
1711;305;4;7;2007;c;28968.2767671863
1711;305;4;8;2007;c;28604.6588922582
1711;305;4;9;2007;c;31552.7054856417
1711;305;4;10;2007;c;35634.6158386944
1711;305;4;11;2007;c;39255.1630133056
1711;305;4;12;2007;c;43755.4294013428
1712;305;1;1;2007;c;111788.073511945
1712;305;1;2;2007;c;104931.816453533
1712;305;1;3;2007;c;99482.1875091617
1712;305;1;5;2007;c;42464.1603001141
1712;305;1;6;2007;c;0
1712;305;1;7;2007;c;0
1712;305;1;9;2007;c;0
1712;305;1;10;2007;c;12525.3857817716
1712;305;1;11;2007;c;37835.1882489588
1712;305;1;12;2007;c;51564.1230193923
1712;305;4;1;2007;c;18940.1612614491
1712;305;4;3;2007;c;35287.6665224173
1712;305;4;4;2007;c;15677.7962338273
1712;305;4;5;2007;c;14566.7370433955
1712;305;4;6;2007;c;13306.3647773033
1712;305;4;7;2007;c;12201.3435391599
1712;305;4;8;2007;c;12048.1888781273
1712;305;4;9;2007;c;13289.8964724178
1712;305;4;10;2007;c;15009.1837781116
1712;305;4;11;2007;c;16534.1464202528
1712;305;4;12;2007;c;18429.6439211734
1720;305;1;1;2007;c;101286.268226805
1720;305;1;2;2007;c;95074.1145539354
1720;305;1;3;2007;c;90136.4448933414
1720;305;1;5;2007;c;38474.9123503216
1720;305;1;6;2007;c;0
1720;305;1;7;2007;c;0
1720;305;1;9;2007;c;0
1720;305;1;10;2007;c;11348.702451708
1720;305;1;11;2007;c;34280.8038908212
1720;305;1;12;2007;c;46719.9892702691
1720;305;4;1;2007;c;12977.0772123186
1720;305;4;3;2007;c;24177.7652672913
1720;305;4;4;2007;c;10741.8289336048
1720;305;4;5;2007;c;9980.57348795892
1720;305;4;6;2007;c;9117.0144090489
1720;305;4;7;2007;c;8359.89593837223
1720;305;4;8;2007;c;8254.96019710735
1720;305;4;9;2007;c;9105.73095369152
1720;305;4;10;2007;c;10283.7211412176
1720;305;4;11;2007;c;11328.5674695985
1720;305;4;12;2007;c;12627.2901724126
1725;305;1;1;2007;c;777908.813139488
1725;305;1;2;2007;c;730197.616199336
1725;305;1;3;2007;c;692274.837400275
1725;305;1;5;2007;c;295498.82650493
1725;305;1;6;2007;c;0
1725;305;1;7;2007;c;0
1725;305;1;9;2007;c;0
1725;305;1;10;2007;c;87161.4268097301
1725;305;1;11;2007;c;263286.819971109
1725;305;1;12;2007;c;358823.481597147
1725;305;4;1;2007;c;78414.31451696
1725;305;4;3;2007;c;146094.752999306
1725;305;4;4;2007;c;64907.7707334203
1725;305;4;5;2007;c;60307.865611028
1725;305;4;6;2007;c;55089.7882188902
1725;305;4;7;2007;c;50514.8808715035
1725;305;4;8;2007;c;49880.804023151
1725;305;4;9;2007;c;55021.6076569073
1725;305;4;10;2007;c;62139.6429087033
1725;305;4;11;2007;c;68453.1530524033
1725;305;4;12;2007;c;76300.7175557653
1727;305;1;1;2007;c;251617.962686911
1727;305;1;2;2007;c;236185.570138246
1727;305;1;3;2007;c;223919.283679379
1727;305;1;5;2007;c;95580.370662559
1727;305;1;6;2007;c;0
1727;305;1;7;2007;c;0
1727;305;1;9;2007;c;0
1727;305;1;10;2007;c;28192.7396480287
1727;305;1;11;2007;c;85161.2581378056
1727;305;1;12;2007;c;116063.003630618
1727;305;4;1;2007;c;0
1727;305;4;3;2007;c;0
1727;305;4;4;2007;c;0
1727;305;4;5;2007;c;0
1727;305;4;6;2007;c;0
1727;305;4;7;2007;c;0
1727;305;4;8;2007;c;0
1727;305;4;9;2007;c;0
1727;305;4;10;2007;c;0
1727;305;4;11;2007;c;0
1727;305;4;12;2007;c;0
1728;305;1;1;2007;c;174256.47873103
1728;305;1;2;2007;c;163568.869805146
1728;305;1;3;2007;c;155073.92825724
1728;305;1;5;2007;c;66193.6002088556
1728;305;1;6;2007;c;0
1728;305;1;7;2007;c;0
1728;305;1;9;2007;c;0
1728;305;1;10;2007;c;19524.7091439141
1728;305;1;11;2007;c;58977.9076538489
1728;305;1;12;2007;c;80378.7222011012
1728;305;4;1;2007;c;19917.0377304695
1728;305;4;3;2007;c;37107.698073181
1728;305;4;4;2007;c;16486.4097411524
1728;305;4;5;2007;c;15318.0454642518
1728;305;4;6;2007;c;13992.6669929875
1728;305;4;7;2007;c;12830.6520877677
1728;305;4;8;2007;c;12669.5981706296
1728;305;4;9;2007;c;13975.3493025395
1728;305;4;10;2007;c;15783.3122688697
1728;305;4;11;2007;c;17386.9278908182
1728;305;4;12;2007;c;19380.1894434898
1729;305;1;1;2007;c;49781.4962601635
1729;305;1;2;2007;c;46728.2659432855
1729;305;1;3;2007;c;44301.4356528026
1729;305;1;5;2007;c;18910.1517788052
1729;305;1;6;2007;c;0
1729;305;1;7;2007;c;0
1729;305;1;9;2007;c;0
1729;305;1;10;2007;c;5577.80831052374
1729;305;1;11;2007;c;16848.776646257
1729;305;1;12;2007;c;22962.5497300854
1729;305;4;1;2007;c;5779.11432808244
1729;305;4;3;2007;c;10767.1448193728
1729;305;4;4;2007;c;4783.68560842636
1729;305;4;5;2007;c;4444.67381237365
1729;305;4;6;2007;c;4060.10288284745
1729;305;4;7;2007;c;3722.93341622904
1729;305;4;8;2007;c;3676.20211950097
1729;305;4;9;2007;c;4055.07799338588
1729;305;4;10;2007;c;4579.67531678088
1729;305;4;11;2007;c;5044.97935159532
1729;305;4;12;2007;c;5623.3427886961
1732;305;1;1;2007;c;32691.4688874186
1732;305;1;2;2007;c;30686.4149736371
1732;305;1;3;2007;c;29092.7174575612
1732;305;1;5;2007;c;12418.2815900589
1732;305;1;6;2007;c;0
1732;305;1;7;2007;c;0
1732;305;1;9;2007;c;0
1732;305;1;10;2007;c;3662.94226855915
1732;305;1;11;2007;c;11064.5781847049
1732;305;1;12;2007;c;15079.488092398
1732;305;4;1;2007;c;91.3419515058285
1732;305;4;3;2007;c;170.180405528284
1732;305;4;4;2007;c;75.6086753191115
1732;305;4;5;2007;c;70.2504149911443
1732;305;4;6;2007;c;64.1720685177689
1732;305;4;7;2007;c;58.84292717868
1732;305;4;8;2007;c;58.1043143745004
1732;305;4;9;2007;c;64.0926474882713
1732;305;4;10;2007;c;72.3841850065353
1732;305;4;11;2007;c;79.7385608106199
1732;305;4;12;2007;c;88.8799001275619
1734;305;1;1;2007;c;92031.0207049048
1734;305;1;2;2007;c;86386.5157458543
1734;305;1;3;2007;c;81900.0361201014
1734;305;1;5;2007;c;34959.1856539025
1734;305;1;6;2007;c;0
1734;305;1;7;2007;c;0
1734;305;1;9;2007;c;0
1734;305;1;10;2007;c;10311.6907019242
1734;305;1;11;2007;c;31148.3227478808
1734;305;1;12;2007;c;42450.8511878135
1734;305;4;1;2007;c;11432.4411400235
1734;305;4;3;2007;c;21299.9332433059
1734;305;4;4;2007;c;9463.25008400691
1734;305;4;5;2007;c;8792.60538239356
1734;305;4;6;2007;c;8031.83404852185
1734;305;4;7;2007;c;7364.83390585343
1734;305;4;8;2007;c;7272.38846025212
1734;305;4;9;2007;c;8021.893640746
1734;305;4;10;2007;c;9059.66996449578
1734;305;4;11;2007;c;9980.15028176209
1734;305;4;12;2007;c;11124.2885660777
1738;305;4;1;2007;c;81.5939980710643
1738;305;4;3;2007;c;152.018863747636
1738;305;4;4;2007;c;67.5397668479817
1738;305;4;5;2007;c;62.7533365642307
1738;305;4;6;2007;c;57.323667258422
1738;305;4;7;2007;c;52.5632484040657
1738;305;4;8;2007;c;51.9034598761663
1738;305;4;9;2007;c;57.2527219893448
1738;305;4;10;2007;c;64.6593920365489
1738;305;4;11;2007;c;71.228913655912
1738;305;4;12;2007;c;79.3946952086076
1741;305;1;1;2007;c;157846.020791423
1741;305;1;2;2007;c;148164.908484949
1741;305;1;3;2007;c;140469.970942557
1741;305;1;5;2007;c;59959.8733482592
1741;305;1;6;2007;c;0
1741;305;1;7;2007;c;0
1741;305;1;9;2007;c;0
1741;305;1;10;2007;c;17685.9860127999
1741;305;1;11;2007;c;53423.7125962671
1741;305;1;12;2007;c;72809.1233573388
1741;305;4;1;2007;c;10006.4309396885
1741;305;4;3;2007;c;18643.1146601712
1741;305;4;4;2007;c;8282.86428688511
1741;305;4;5;2007;c;7695.87155195044
1741;305;4;6;2007;c;7029.99400925913
1741;305;4;7;2007;c;6446.19123410133
1741;305;4;8;2007;c;6365.27684707161
1741;305;4;9;2007;c;7021.29350490462
1741;305;4;10;2007;c;7929.62419187325
1741;305;4;11;2007;c;8735.28963228583
1741;305;4;12;2007;c;9736.71536343417
1747;305;1;1;2007;c;166884.715121687
1747;305;1;2;2007;c;156649.235879155
1747;305;1;3;2007;c;148513.665193225
1747;305;1;5;2007;c;63393.339485441
1747;305;1;6;2007;c;0
1747;305;1;7;2007;c;0
1747;305;1;9;2007;c;0
1747;305;1;10;2007;c;18698.7338837789
1747;305;1;11;2007;c;56482.9003143002
1747;305;1;12;2007;c;76978.372649667
1747;305;4;1;2007;c;7829.96945738196
1747;305;4;3;2007;c;14588.1203057755
1747;305;4;4;2007;c;6481.28936049692
1747;305;4;5;2007;c;6021.97122659426
1747;305;4;6;2007;c;5500.92622532912
1747;305;4;7;2007;c;5044.10421494679
1747;305;4;8;2007;c;4980.78921453115
1747;305;4;9;2007;c;5494.11813523483
1747;305;4;10;2007;c;6204.88120141042
1747;305;4;11;2007;c;6835.30935599628
1747;305;4;12;2007;c;7618.9187104193
1748;305;1;1;2007;c;265704.612375368
1748;305;1;2;2007;c;249408.248489496
1748;305;1;3;2007;c;236455.242853353
1748;305;1;5;2007;c;100931.368597041
1748;305;1;6;2007;c;0
1748;305;1;7;2007;c;0
1748;305;1;9;2007;c;0
1748;305;1;10;2007;c;29771.0897901997
1748;305;1;11;2007;c;89928.9495919656
1748;305;1;12;2007;c;122560.706960205
1748;305;4;1;2007;c;29322.0740668986
1748;305;4;3;2007;c;54630.3464440079
1748;305;4;4;2007;c;24271.4671764551
1748;305;4;5;2007;c;22551.3889033699
1748;305;4;6;2007;c;20600.1526689961
1748;305;4;7;2007;c;18889.4220082026
1748;305;4;8;2007;c;18652.3167242244
1748;305;4;9;2007;c;20574.6573815515
1748;305;4;10;2007;c;23236.359624945
1748;305;4;11;2007;c;25597.219541863
1748;305;4;12;2007;c;28531.7203282286
1751;305;1;1;2007;c;116044.716502887
1751;305;1;2;2007;c;108927.388315553
1751;305;1;3;2007;c;103270.249534751
1751;305;1;5;2007;c;44081.1017557551
1751;305;1;6;2007;c;0
1751;305;1;7;2007;c;0
1751;305;1;9;2007;c;0
1751;305;1;10;2007;c;13002.3248140121
1751;305;1;11;2007;c;39275.8686705037
1751;305;1;12;2007;c;53527.570961011
1751;305;4;1;2007;c;8919.60462833863
1751;305;4;3;2007;c;16618.2340948317
1751;305;4;4;2007;c;7383.23934622599
1751;305;4;5;2007;c;6860.00152578015
1751;305;4;6;2007;c;6266.44679607738
1751;305;4;7;2007;c;5746.05246499967
1751;305;4;8;2007;c;5673.92641472266
1751;305;4;9;2007;c;6258.69127771353
1751;305;4;10;2007;c;7068.36564096853
1751;305;4;11;2007;c;7786.52551580401
1751;305;4;12;2007;c;8679.18361141528
1752;305;1;1;2007;c;147385.934773819
1752;305;1;2;2007;c;138346.367100299
1752;305;1;3;2007;c;131161.355042185
1752;305;1;5;2007;c;55986.4730073272
1752;305;1;6;2007;c;0
1752;305;1;7;2007;c;0
1752;305;1;9;2007;c;0
1752;305;1;10;2007;c;16513.9771520604
1752;305;1;11;2007;c;49883.4483163389
1752;305;1;12;2007;c;67984.2333197849
1752;305;4;1;2007;c;6778.11026329512
1752;305;4;3;2007;c;12628.3874419891
1752;305;4;4;2007;c;5610.60859469284
1752;305;4;5;2007;c;5212.99415003009
1752;305;4;6;2007;c;4761.94507634766
1752;305;4;7;2007;c;4366.49143199757
1752;305;4;8;2007;c;4311.68201588508
1752;305;4;9;2007;c;4756.0515686408
1752;305;4;10;2007;c;5371.33244040382
1752;305;4;11;2007;c;5917.07039865857
1752;305;4;12;2007;c;6595.41156416864
1753;305;1;1;2007;c;20485.2502640699
1753;305;1;2;2007;c;19228.8358962048
1753;305;1;3;2007;c;18230.1872097701
1753;305;1;5;2007;c;7781.58996459016
1753;305;1;6;2007;c;0
1753;305;1;7;2007;c;0
1753;305;1;9;2007;c;0
1753;305;1;10;2007;c;2295.2865572569
1753;305;1;11;2007;c;6933.32728365962
1753;305;1;12;2007;c;9449.16511676595
1753;305;4;1;2007;c;1562.56106165356
1753;305;4;3;2007;c;2911.22831022436
1753;305;4;4;2007;c;1293.41633312171
1753;305;4;5;2007;c;1201.75408145469
1753;305;4;6;2007;c;1097.77351872356
1753;305;4;7;2007;c;1006.60939740547
1753;305;4;8;2007;c;993.974156002987
1753;305;4;9;2007;c;1096.41488552027
1753;305;4;10;2007;c;1238.25588468539
1753;305;4;11;2007;c;1364.06512211444
1753;305;4;12;2007;c;1520.4434415234
1755;305;1;1;2007;c;128682.022673004
1755;305;1;2;2007;c;120789.615204794
1755;305;1;3;2007;c;114516.412229307
1755;305;1;5;2007;c;48881.5476182749
1755;305;1;6;2007;c;0
1755;305;1;7;2007;c;0
1755;305;1;9;2007;c;0
1755;305;1;10;2007;c;14418.2820807429
1755;305;1;11;2007;c;43553.0231368523
1755;305;1;12;2007;c;59356.7402947148
1755;305;4;1;2007;c;4403.02292193918
1755;305;4;3;2007;c;8203.33060607015
1755;305;4;4;2007;c;3644.62029811419
1755;305;4;5;2007;c;3386.33215496836
1755;305;4;6;2007;c;3093.33317247944
1755;305;4;7;2007;c;2836.44867326043
1755;305;4;8;2007;c;2800.84477982891
1755;305;4;9;2007;c;3089.50478248342
1755;305;4;10;2007;c;3489.18783226702
1755;305;4;11;2007;c;3843.69619023519
1755;305;4;12;2007;c;4284.34285790739
1756;305;1;1;2007;c;11075.4421396868
1756;305;1;2;2007;c;10396.1560945869
1756;305;1;3;2007;c;9856.23221755814
1756;305;1;5;2007;c;4207.15140389323
1756;305;1;6;2007;c;0
1756;305;1;7;2007;c;0
1756;305;1;9;2007;c;0
1756;305;1;10;2007;c;1240.95693883161
1756;305;1;11;2007;c;3748.53439307838
1756;305;1;12;2007;c;5108.73336522744
1756;305;4;1;2007;c;0
1756;305;4;3;2007;c;0
1756;305;4;4;2007;c;0
1756;305;4;5;2007;c;0
1756;305;4;6;2007;c;0
1756;305;4;7;2007;c;0
1756;305;4;8;2007;c;0
1756;305;4;9;2007;c;0
1756;305;4;10;2007;c;0
1756;305;4;11;2007;c;0
1756;305;4;12;2007;c;0
1766;305;1;1;2007;c;80955.2923957024
1766;305;1;2;2007;c;75990.0910332822
1766;305;1;3;2007;c;72043.5492352204
1766;305;1;5;2007;c;30751.9255447798
1766;305;1;6;2007;c;0
1766;305;1;7;2007;c;0
1766;305;1;9;2007;c;0
1766;305;1;10;2007;c;9070.701698996
1766;305;1;11;2007;c;27399.6914994121
1766;305;1;12;2007;c;37341.9858220995
1766;305;4;1;2007;c;50547.9409562055
1766;305;4;3;2007;c;94176.5415423372
1766;305;4;4;2007;c;41841.2656265997
1766;305;4;5;2007;c;38876.0451312966
1766;305;4;6;2007;c;35512.3344421514
1766;305;4;7;2007;c;32563.2281737315
1766;305;4;8;2007;c;32154.4854678919
1766;305;4;9;2007;c;35468.3834487301
1766;305;4;10;2007;c;40056.8572222801
1766;305;4;11;2007;c;44126.7128339252
1766;305;4;12;2007;c;49185.46045685
1768;305;1;1;2007;c;347792.928132569
1768;305;1;2;2007;c;326461.871576523
1768;305;1;3;2007;c;309507.089655208
1768;305;1;5;2007;c;132113.6878693
1768;305;1;6;2007;c;0
1768;305;1;7;2007;c;0
1768;305;1;9;2007;c;0
1768;305;1;10;2007;c;38968.7420149243
1768;305;1;11;2007;c;117712.118065495
1768;305;1;12;2007;c;160425.31880278
1768;305;4;1;2007;c;8252.92799515958
1768;305;4;3;2007;c;15376.1399867
1768;305;4;4;2007;c;6831.39502639386
1768;305;4;5;2007;c;6347.26548966931
1768;305;4;6;2007;c;5798.07472959234
1768;305;4;7;2007;c;5316.57615174859
